NRMT,NORMAN TRANSPORT INC,,,,,
NRMX,NATIONAL RAILROAD MUSEUM INC,,,,,
NRON,"NOTHROP, RON",,,,,
NRPK,NORPAK CORP,,,,,
NRPP,NORRICK PETROLEUM PRODUCTS INC,,,,,
NRRA,"NAVARRO FRANCO, ALFREDO",,,,,
NRRF,NORTHERN REFRIGERATED TRANSPORTATIO,,,,,
NRRS,"NORRIS, R CO INC",,,,,
NRSE,NORSEMAN ALLFOAM,,,,,
NRSH,NATIONAL RETAIL TRANSPORTATION INC,,,,,
NRSK,NORRIS TRUCKING,,,,,
NRSL,NORDCO RAIL SERVICES LLC,,,,,
NRSM,NORSEME,,,,,
NRST,NORTHERN STATES TRUCKING INC,,,,,
NRSU,NIPPON RIKU-UN SANGYO CO,,,,,
NRSV,NATIONWIDE RAIL SERVICES INC,,,,,
NRSW,NEW RESOURCE SHIPPING INC,,,,,
NRTA,NORTH AUTO,,,,,
NRTC,N E R TRANSPORT CO INC,,,,,
NRTF,NRT FREIGHT CORP,,,,,
NRTG,NEW RIVER TRUCKING LLC,,,,,
NRTI,NITE RIDER TRANSPORT INC,,,,,
NRTJ,NATIONAL REFRIGERATED TRUCKING LLC,,,,,
NRTL,"NOBACH, RANDY TRUCKING LLC",,,,,
NRTM,NORTEM,,,,,
NRTN,NATIONAL RETAIL TRANSPORTATION INC,,,,,
NRTP,NORTON TRANSPORTATION LLC,,,,,
NRTQ,NORDEN ROAD TRANSPORT,,,,,
NRTR,NATIONAL RETAIL TRANSPORTATION INC,,,,,
NRTT,NORTHEAST TRANSPORT INC,,,,,
NRTV,NATIONAL RETAIL TRANSPORTATION INC,,,,,
NRTX,REGIONAL TRANSPORTATION AUTHORITY-N,,,,,
NRUD,NORLUND TRUCKING,,,,,
NRVF,NORTH RIVER FUEL INC,,,,,
NRVN,NORVANCO INTERNATIONAL INC,,,,,
NRVS,NOR-VAN SEAFOOD LTD,,,,,
NRWC,NORWICH DISCOUNT OIL INC,,,,,
NRWM,N R W MANUFACTURING INC,,,,,
NRYI,"NICHOLS, RAY INC",,,,,
NRZO,"NIETO RODRIGUEZ, SACRAMENTO",,,,,
NS,NORFOLK SOUTHERN RAILWAY COMPANY (N,,,,,
NSAA,NORTHERN SALES,,,,,
NSAB,NORTH STAR ONE (1) AUTO SALES & REN,,,,,
NSAC,NORTH STAR AIR CARGO INC,,,,,
NSAI,NORTHSTAR AEROSPACE INC,,,,,
NSAJ,NOSAT,,,,,
NSAR,NORTH STAR TRUCKING SERVICES INC,,,,,
NSAT,NAFTOMAR SHIPPING AND TRADING CO LT,,,,,
NSAU,NATIONAL SHIPPING CO OF SAUDI ARABI,,,,,
NSAW,NORCO (SAGINAW),,,,,
NSAX,NATIONAL STEEL CORPORATION,,,,,
NSBE,NISBET OIL COMPANY,,,,,
NSBK,NEW STAR BOOKS LTD,,,,,
NSBM,"NESBITT, MIKE TRUCKING INC",,,,,
NSBR,NINE ZERO SEVEN EIGHT-FOUR NINE FOU,,,,,
NSBT,NASSER ,,,,,
NSC,NORFOLK SOUTHERN CORPORATION,,,,,
NSCA,NATIONWIDE SHIPPERS COOPERATIVE ASS,,,,,
NSCB,NINE ZERO THREE TWO-SEVEN NINE THRE,,,,,
NSCC,NORTH STAR COVER ALL LLC,,,,,
NSCD,NORTHERN STAR CATTLE COMPANY LTD,,,,,
NSCE,NORTHERN STAR COOPERATIVE SERVICES,,,,,
NSCH,NATURES SECOND CHANCE HAULING LLC,,,,,
NSCK,NSC ARKHANGELSK,,,,,
NSCL,NASCO LINES INC,,,,,
NSCM,NORRIS SALES CO INC,,,,,
NSCO,NEWMAN-SMA,,,,,
NSCS,NATIONAL SHIPPING COMPANY OF SAUDI,,,,,
NSCU,NORTHERN SHIPPING COMPANY,,,,,
NSCX,NATIONAL STEEL CAR LIMITED,,,,,
NSCY,NETTLETON SPECIALIZED CARRIERS INC,,,,,
NSDC,NORTH STAR DELIVERY INC,,,,,
NSDE,NISAARS SQUARE DEAL TRANSPORT,,,,,
NSDF,NASCARGO,,,,,
NSDO,NUPULSE SISTEMAS DE ORDENA SA DE CV,,,,,
NSDS,NORD-SUD SHIPPING INC,,,,,
NSDT,NORTHSTAR SEED LTD,,,,,
NSEA,NEUTRAL SEA LLC,,,,,
NSED,NORTH SHORE EXPRESS LTD,,,,,
NSEL,NORTH STAR EXPRESS LINES,,,,,
NSEN,NEW STAR EXPRESS INC,,,,,
NSEP,NORTHSTAR EXPRESS INC,,,,,
NSES,NEW SOUTH EXPRESS LLC,,,,,
NSET,NINE ZERO SIX ONE-SIX EIGHT SIX THR,,,,,
NSEU,NORTH SEA EXPRESS,,,,,
NSEV,NAPA SERVICE,,,,,
NSFC,NINE ZERO SIX ZERO-FOUR EIGHT ONE Z,,,,,
NSFH,NEW STAR FREIGHT INC,,,,,
NSFI,NORTH SHORE FUEL OIL INC,,,,,
NSFL,NORTH SHORE FUEL INC,,,,,
NSFS,NEW STAR FREIGHT SERVICE INC,,,,,
NSFZ,NORFOLK SOUTHERN RAILWAY COMPANY (N,,,,,
NSGA,NABER SPECIALTY GRAINS LTD,,,,,
NSGC,NINE ONE ZERO-ONE SEVEN EIGHT FIVE,,,,,
NSGP,NATIONAL SHIPPING CORPORATION OF TH,,,,,
NSGT,NSG TRANSPORT INC,,,,,
NSHA,NATIONAL SHIPPING OF AMERICA LLC,,,,,
NSHB,NICHOLAS SHORT,,,,,
NSHC,NISSHO SHIPPING CO LTD,,,,,
NSHD,NEW STAR HOLDINGS LTD,,,,,
NSHE,NORTHWEST SHIPPERS,,,,,
NSHH,NATURES SPECTRUM HEALTH INC,,,,,
NSHQ,NORTH SHORE TRANSPORTATION INC,,,,,
NSHS,NORTHSTAR TRANSPORT,,,,,
NSHU,NAM TRIEU SHIPPING COMPANY,,,,,
NSHY,NASH OIL CO INC,,,,,
NSIB,NOVA SERVICES INC,,,,,
NSIC,NINE ONE FOUR ZERO-ZERO SIX ONE FOU,,,,,
NSID,NORCO SPECIALIZED INC,,,,,
NSIF,"NASSIF, F M LTD",,,,,
NSIN,NORTH STAR INTERNATIONAL,,,,,
NSIQ,NORTON SCIENTIFIC INC,,,,,
NSIR,NSI RECYCLING INC,,,,,
NSIV,NAF SHIPPING INC,,,,,
NSIW,NORTH SHORE INDUSTRIAL WHEEL MFG,,,,,
NSIZ,NORTHLAND SERVICES INC,,,,,
NSJS,NORTHERN SHIPPING JOINT STOCK COMPA,,,,,
NSKA,NAFSIKA MARITIME SA,,,,,
NSKI,NATHAN STONE TRUCKING INC,,,,,
NSKO,"NEALY, SCOT TRUCKING CO",,,,,
NSKQ,N S K INC,,,,,
NSLB,NS LOGISTICS INC,,,,,
NSLC,NEXEO SOLUTIONS LLC,,,,,
NSLE,NESTLE TRANSPORTATION COMPANY,,,,,
NSLF,NERO SHIPMANAGEMENT LTD,,,,,
NSLL,NORTHSTAR LOGISTICS LLC,,,,,
NSLM,NEW SHIPPING LIMITED,,,,,
NSLN,NORTH SHORE LOGISTICS INC,,,,,
NSLO,NORTH & SOUTH LOGISTICS INC,,,,,
NSLS,NORTH SHORE LOGISTICS INC,,,,,
NSLU,NORASIA LINES (MALTA),,,,,
NSLV,NORTHSTAR LIVESTOCK,,,,,
NSLZ,NESTLE TRANSPORTATION CO,,,,,
NSMD,NORDIC SHIPPING MANAGEMENT LTD,,,,,
NSME,NAVIS INC,,,,,
NSMG,NATIONAL SUNSHINE MOVING & STORAGE,,,,,
NSML,NSM LOGISTICS INC,,,,,
NSMM,NORIENT STAR MARINE LTD,,,,,
NSMU,TEREX GERMANY GMBH & CO KG,,,,,
NSMW,NEWSTART SEA MARITIME S A,,,,,
NSMX,NORTHSHORE MINING COMPANY,,,,,
NSNA,"NAVONG, SONG NICK",,,,,
NSNK,NELSON TRUCKING,,,,,
NSNO,NELSON OIL COMPANY INC,,,,,
NSNP,NELSEN TRANSPORTATION CO,,,,,
NSNS,NSN TRANSPORT,,,,,
NSNT,NORSEMEN TRANSPORTATION INC,,,,,
NSOF,NINE ZERO SIX ONE- FIVE FOUR SEVEN,,,,,
NSOP,NORTH SHORE OIL & PROPANE INC,,,,,
NSOQ,NINE ONE SIX ZERO-ONE ONE THREE ,,,,,
NSOU,NORDIC SHELTER AS,,,,,
NSPA,NOBLE SHIPPING PVT LTD,,,,,
NSPD,NORTH STAR PRODUCE,,,,,
NSPE,NELSON PETROLEUM,,,,,
NSPG,NESTA SHIPPING V O F,,,,,
NSPH,NADEAUS PLUMBING & HEATING INC,,,,,
NSPT,NON-STOP TRANSPORT INC,,,,,
NSPX,XCEL ENERGY,,,,,
NSPZ,NORFOLK SOUTHERN RAILWAY COMPANY (N,,,,,
NSQE,NINE ZERO SEVEN FIVE-NINE SIX THREE,,,,,
NSQL,NAKILAT SHIPPING (QATAR) LIMITED,,,,,
NSQP,NISSIN CORPORATION,,,,,
NSR,NEWBURGH & SOUTH SHORE RAILROAD COM,,,,,
NSRA,NORTH STAR RANCH INC,,,,,
NSRC,NEW SERVICE TRANSPORT INC,,,,,
NSRF,NORTH STAR TRANSFER,,,,,
NSRG,NORTHWEST SIGN RECYCLING,,,,,
NSRP,NORTH STAR PIPE & TANK CO,,,,,
NSRR,NORFOLK SOUTHERN RAILWAY,,,,,
NSRU,NAM SUNG SHIPPING CO LTD,,,,,
NSRX,FRIENDS OF THE 261,,,,,
NSSA,NINE ZERO THREE SIX - SEVEN SEVEN F,,,,,
NSSB,NEWLEAD SHIPPING SA,,,,,
NSSD,N SPIRIT SHIPPING COMPANY LIMITED,,,,,
NSSE,NINE ZERO SEVEN ZERO SEVEN ZERO EIG,,,,,
NSSH,NEW SUNSHINE TRANSPORTATION INC,,,,,
NSSI,NOGALES SYSTEM SALES INC,,,,,
NSSL,NORDIC SATURN SHIPPING COMPANY LIMI,,,,,
NSSM,NORDIC SOLAR SHIPPING COMPANY LIMIT,,,,,
NSSO,NORDIC SCORPIUS SHIPPING COMPANY LI,,,,,
NSSQ,NINE ONE TWO EIGHT-EIGHT SIX SIX TW,,,,,
NSSR,NORTHERN STAR SERVICES INC,,,,,
NSSS,NORTHERN STAR SERVICES INC,,,,,
NSST,NORTHSTAR SHIPPING & TRADING INC,,,,,
NSSU,NAM SUNG SHIPPING CO LTD,,,,,
NSSW,NEW SUCCESS SHIPPING INC,,,,,
NSSX,NATIONAL SALVAGE AND SERVICE CORPOR,,,,,
NSSY,NOLAN SMITH & SONS INC,,,,,
NSTA,NORTH STAR TRANSPORT LTD,,,,,
NSTB,NESTIBO AGRA INC,,,,,
NSTE,NORTH SHORE TRANSPORTATION SERVICES,,,,,
NSTF,NINE ONE SEVEN THREE-ONE FIVE ONE T,,,,,
NSTG,NORTH STAR TRANSPORT GROUP INC,,,,,
NSTI,NORTH SHORE TRANSPORT INC,,,,,
NSTO,NORTH STATE TRANSPORT,,,,,
NSTP,NEW STAR TRANSPORT LTD,,,,,
NSTQ,NASH & SONS TRUCK BROKERAGE INC,,,,,
NSTR,NORTH STATE TRANSPORT LLC,,,,,
NSTS,NORTH-SOUTH TRANSPORT LTD,,,,,
NSTU,NORTH SOUTH CONTAINERS LINES LIMITE,,,,,
NSTX,CONSUMERS ENERGY COMPANY,,,,,
NSTY,NORTH SOUTH TRUCKING,,,,,
NSUC,NADEAU SUGAR CAMP,,,,,
NSUM,NILSON VAN & STORAGE (SUMTER OFFICE,,,,,
NSVA,NORTH STAR VAN LINES LLC,,,,,
NSVI,NATIONAL SERVICE LOGISTICS INC,,,,,
NSVL,NSL INC,,,,,
NSWA,NEW STAR WAY,,,,,
NSXI,NSX INC,,,,,
NSXJ,NON STOP XPRESS,,,,,
NSXO,NS TRANSPORT,,,,,
NSXP,NORTH STATE EXPRESS INC,,,,,
NSXS,NEW SOUTH EXPRESS INC,,,,,
NSXU,NORFOLK SOUTHERN CORPORATION,,,,,
NSXZ,NORFOLK SOUTHERN RAILWAY COMPANY (N,,,,,
NSZ,NORFOLK SOUTHERN RAILWAY COMPANY (N,,,,,
NTAB,NITERIDER TECHNICAL LIGHTING SYSTEM,,,,,
NTAC,NEW-TRONICS ANTENNA CORP,,,,,
NTAE,NOLAN TRANSPORTATION AGENCIES LTD,,,,,
NTAF,NORTH STAR SURFACES LLC,,,,,
NTAG,NE-TEX AG TRANSPORTATION INC,,,,,
NTAJ,NAQEL TRANSPORT AND INVESTMENT BART,,,,,
NTAK,NARWAN TRUCKING INC,,,,,
NTAL,"NETWORK AMERICA LINES, INC",,,,,
NTAN,NORTHSIDE TRANSPORTATION LLC,,,,,
NTAP,N T A TRANSPORT INC,,,,,
NTAS,NUSTART TRUCKING LLC,,,,,
NTAT,NENAD TRUCKING LLC,,,,,
NTAY,NOTTOWAY TRANSPORT INC,,,,,
NTB,NEWTON BUS SERVICE INC,,,,,
NTBA,NORTHWEST TRUCKLOAD SERVICE LTD,,,,,
NTBD,NEILS TRANSPORTATION SERVICE LIMITE,,,,,
NTBE,NICHES TRANSPORT INC,,,,,
NTBG,NORMITA TRUCKING,,,,,
NTBI,NATIONWIDE TRANSPORTATION BROKERS I,,,,,
NTBK,NORTHERN TIMBER TRUCKING INC,,,,,
NTBL,NTB LOGISTICS INC,,,,,
NTBT,NET TRUCK BROKERS,,,,,
NTCB,NISON TRANSPORTATION CORPORATION,,,,,
NTCC,NINE ONE TWO EIGHT-SIX NINE ZERO SI,,,,,
NTCD,NISSHIN TRANS CONSOLIDATOR CO LTD,,,,,
NTCF,NEWSOMS TRANSPORT CO INC,,,,,
NTCG,NTC LOGISTICS LLC,,,,,
NTCK,NEXTWAY TRUCKING COMPANY,,,,,
NTCQ,NORMANDY TRANSPORT CO,,,,,
NTCR,NICMANDA TRUCKING INC,,,,,
NTCW,NTC,,,,,
NTDK,NIKS TRANSPORTATION INC,,,,,
NTDL,NORTHERN CARTAGE (TRUCK LOAD DIV),,,,,
NTDV,NISADA TRADING SERVICES,,,,,
NTEI,NINE TWO THREE EIGHT-SEVEN TWO FOUR,,,,,
NTEQ,NORTHERN TIMBERLINE EQUIPMENT INC,,,,,
NTER,NIGHTTRAIN EXPRESS INC,,,,,
NTES,NINE ONE ZERO FOUR-THREE SEVEN EIGH,,,,,
NTET,NINE ONE TWO EIGHT-ZERO TWO ZERO SI,,,,,
NTEW,NORSCHIF TRANSPORTES E SERVIEOS MAR,,,,,
NTFI,NORDAN TANKERS 4 INC,,,,,
NTFM,NATIONAL TRAFFIC SYSTEMS,,,,,
NTFT,NORTH TEXAS FUEL TRANSPORTATION 1 L,,,,,
NTGE,NEUROSTREAM TECHNOLOGIES GP,,,,,
NTGO,NOLAN TRANSPORTATION GROUP INC,,,,,
NTGQ,NTG II,,,,,
NTGR,NOVEO TECHNOLOGIES GROUP INC,,,,,
NTHC,NORTH COAST TRUCKING LTD,,,,,
NTHI,NIGHT HAWK TRUCK LINES INC,,,,,
NTHM,NATIONS TOWING & HEAVY EQUIPMENT HA,,,,,
NTHP,NIGHTHAWK EXPRESS INC,,,,,
NTHS,NAPOLEON TREES HAULINGS & SALES INC,,,,,
NTHT,NINE ONE ONE THREE-FIVE NINE SEVEN,,,,,
NTIA,NEEDHAM TRUCKING INC,,,,,
NTIB,NORLING TRUCKING INC,,,,,
NTID,NUNEZ TRANSPORTATION INC,,,,,
NTIE,NINE ZERO TWO NINE-FOUR TWO FIVE SE,,,,,
NTIF,NAT TRANS INC,,,,,
NTIG,NEXUS TRADING INC,,,,,
NTIH,NICKS TRUCKING INC,,,,,
NTII,NORTH TEXAS INTERMODAL INC,,,,,
NTIK,NORAS TRANSPORT INC,,,,,
NTIW,NOMAN TRANSPORTATION INC,,,,,
NTIX,NETWORK TRADING INC,,,,,
NTIY,NICHOLLES TRUCKING INC,,,,,
NTKG,NORRIS TRUCKING INC,,,,,
NTKI,NATIONAL TRUCKLOAD INC,,,,,
NTKL,NORTHERN TRUCKING AND LOGISTICS COR,,,,,
NTKN,NEXUS TRUCK LINES,,,,,
NTKO,NIEMAN TRUCKING LLC,,,,,
NTKS,NATALIE TANKSHIPS CORPORATION,,,,,
NTKU,NIPPON TANSAN CO LTD,,,,,
NTKX,VAE NORTRAK NORTH AMERICA INC,,,,,
NTLA,NOBLE DISTRIBUTION EAST LLC,,,,,
NTLD,NOCS TRANSPORT LTD,,,,,
NTLG,NTL NAIGAI TRANS LINE (USA) INC,,,,,
NTLH,NADLER TRANSPORT LTD,,,,,
NTLI,NATIONAL LOGISTICS INC,,,,,
NTLK,NOAHS TRANSPORTATION LLC,,,,,
NTLL,NEW TRANS LOGISTICS LLC,,,,,
NTLN,NATIONAL TRANSPORTATION,,,,,
NTLO,N T & L,,,,,
NTLP,NKARGO TRUCKING LLC,,,,,
NTLQ,NATIONAL MOTOR FREIGHT,,,,,
NTLR,NORTHERN LITE MFG LTD,,,,,
NTLS,NATIONWIDE TRANSPORTATION AND LOGIS,,,,,
NTLX,NASHTEX LEASING INCORPORATED,,,,,
NTLY,NATIVE TRAILS LLC,,,,,
NTMB,NORTHEAST TIMBER INC,,,,,
NTMD,NORTRUCK MANUFACTURING AND DIST LTD,,,,,
NTND,NTN TRUCKING LTD,,,,,
NTNI,NINE ZERO ONE TWO- NINE SEVEN FIVE,,,,,
NTNL,NINE ZERO THREE SIX-FIVE TWO SIX TH,,,,,
NTNP,NATION TO NATION PREMIUM CEDAR,,,,,
NTOD,NIGHT OWL DISTRIBUTION,,,,,
NTOF,NINE TWO ONE EIGHT-SIX ONE ZERO FIV,,,,,
NTOG,NITRO LOGISTICS,,,,,
NTON,NINE ZERO TWO ONE-ZERO FIVE EIGHT F,,,,,
NTOO,NINE ONE TWO FIVE-ONE T,,,,,
NTOQ,NINE TWO ONE THREE-ZERO EIGHT THREE,,,,,
NTOW,NAVI-TREK (OVERSEAS) INC,,,,,
NTOY,NESTE OY,,,,,
NTPE,NATIVE PRIDE,,,,,
NTPL,NT SPECIALTIES,,,,,
NTPO,NATIONAL TRANSPORT INC,,,,,
NTQB,NINE ONE SIX THREE-TWO SIX FOUR SIX,,,,,
NTRA,NATIONAL TRUCKERS ALLIANCE,,,,,
NTRC,NATIONAL RECYCLING CORP,,,,,
NTRD,NAPLES TRANSPORT,,,,,
NTRE,NORTHERN TRAILER,,,,,
NTRG,NOVA TRANSPORT,,,,,
NTRM,NEUMANN TRUCKING,,,,,
NTRO,NITRO EXPRESS CORPORATION,,,,,
NTRQ,NILE TRANSPORT,,,,,
NTRR,NIGHTRUNNERS TRANSPORT LTD,,,,,
NTRT,NOTTESTAD TRUCKING,,,,,
NTRX,NTL TRANSPORTATION LTD,,,,,
NTRY,NIMISHILLEN & TUSCARAWAS LLC,,,,,
NTSA,NATION TRANSPORTATION SERVICES INC,,,,,
NTSD,NGO TRANSPORTATION SERVICES LLC,,,,,
NTSE,NATIONAL TRANSPORTATION SPECIALISTS,,,,,
NTSF,NINE THREE SEVEN FIVE FOUR (93754),,,,,
NTSG,NATTRASS TRUCKING INC,,,,,
NTSI,NATIONWIDE TRANSPORTATION SERVICES,,,,,
NTSJ,NATIONAL TRANSPORT SERVICES LLC,,,,,
NTSK,N T S L L C,,,,,
NTSN,NINE ZERO ONE TWO-THREE SIX THREE N,,,,,
NTSP,NORTHWEST TRANSPORTATION SERVICES I,,,,,
NTSQ,NINE ZERO TWO FOUR-SEVEN FIVE EIGHT,,,,,
NTST,NAVCOR TRANSPORTATION SERVICES INC,,,,,
NTSU,NORTHERN TRANSPORTATION COMPANY LTD,,,,,
NTSW,NATIONAL TRANSPORTATION SERVICES IN,,,,,
NTSX,NTL TRANSPORTATION LTD,,,,,
NTTB,NINE ZERO THREE TWO- SEVEN FIVE SIX,,,,,
NTTE,NINE TWO TWO NINE-ONE EIGHT THREE Z,,,,,
NTTF,NINE ONE TWO T,,,,,
HREE,FIVE FIVE SEVEN,,,,,
NTTH,NORTH TERRACE TRANSFER LLC,,,,,
NTTJ,"NEUBAUER, TIM TRUCKING LLC",,,,,
NTTK,NIGHT TRAIN TRUCKING INC,,,,,
NTTN,N T TRANSPORT INC,,,,,
NTTQ,NINE ONE FOUR THREE-EIGHT SIX SIX T,,,,,
NTTR,NINE ZERO TWO NINE-THREE ONE FIVE O,,,,,
NTTS,NATIONAL TELE-TRUCK SYSTEMS INC,,,,,
NTTU,NANTONG TANK CONTAINER CO LTD,,,,,
NTTV,NINE TWO TWO ZERO-ONE SIX SIX FOUR,,,,,
NTTW,NINE TWO TWO ZERO-FIVE TWO FOUR FOU,,,,,
NTTX,TTX COMPANY,,,,,
NTTY,"NISTLER, TONY TRUCKING",,,,,
NTUE,NATUREBEST PRE CUT & PRODUCE LLC,,,,,
NTUG,NORFOLK TUG CO INC,,,,,
NTUR,NATURE TRANSPORT,,,,,
NTVC,NATIONAL TRANSPORTATION SERVICES IN,,,,,
NTVF,NATIVE FUELS,,,,,
NTVY,NORMANDIN TRANSPORTATION SERVICES I,,,,,
NTWG,NINE ZERO FIVE SEVEN-TWO EIGHT EIGH,,,,,
NTWH,NATIONWIDE TRANSPORT INC,,,,,
NTWM,NETWORK MESSENGER SERVICE INC,,,,,
NTWN,NORTHWESTERN TRANSPORT,,,,,
NTWO,NETWORK GLOBAL LOGISTICS LLC,,,,,
NTWQ,NINE ZERO THREE TWO-TWO SEVEN SIX N,,,,,
NTWS,NINE ONE TWO TWO- SEVEN ONE SIX FIV,,,,,
NTWW,NORTHWOODS HEATING AND SUPPLY,,,,,
NTXA,NORTH TEXAS CARRIER CORP,,,,,
NTXG,NATOS TRANSPORT,,,,,
NTXI,NETWORK XPRESS INC,,,,,
NTXL,NP TRANSPORT LLC,,,,,
NTXM,NELLIE TRANSPORT,,,,,
NTXO,NEES TRANSPORT LLC,,,,,
NTXP,NAVIGATOR TRUCKING EXPRESS CORP,,,,,
NTXR,NEBRASKA-TEXAS TRANSPORTATION INC,,,,,
NTXY,NEUMAN TRANSPORT INC,,,,,
NTYH,"NICHOLSON, TERRY HAULAGE INC",,,,,
NTZC,NINE TWO ZERO ONE-FOUR FOUR SIX THR,,,,,
NTZE,NINE TWO ZERO NINE-FOUR FIVE ONE FI,,,,,
NTZN,NINE TWO ZERO SIX-TWO THREE NINE SE,,,,,
NTZO,NINE TWO ZERO NINE-FOUR FIVE ONE FI,,,,,
NTZP,"NITZ, PETER",,,,,
NTZR,NATCHEZ RAILWAY LLC,,,,,
NTZS,NINE ONE FIVE FIVE-THREE ZERO SEVEN,,,,,
NTZT,NINE THREE ZERO THREE ONE THREE (93,,,,,
NUBE,NEUBER ENVIROMENTAL SERVICES INC,,,,,
NUBN,NUTRA BLEND CORPORATION,,,,,
NUBO,NUMBER ONE MACHINING LTD,,,,,
NUCD,NOUVELLE SHIPMANAGEMENT CO,,,,,
NUCH,"NUCHERENO, GARY",,,,,
NUDY,NU DAY TRANSPORT SERVICE INC,,,,,
NUEA,NU-ERA LOGISTICS INC,,,,,
NUEX,NUCOR STEEL ARKANSAS,,,,,
NUHN,NUHN INDUSTRIES LTD,,,,,
NUIU,TRITON CONTAINER INTERNATIONAL CORP,,,,,
NUKL,NOURI TRUCKING LLC,,,,,
NULG,NAVIERAS ULTRAGAS LTDA,,,,,
NULI,NUCO LOGISTICS INC,,,,,
NULO,NU LINE TRANSPORTATION INC,,,,,
NUMC,NAUPACTUS MARINE CO LTD ,,,,,
NUMD,NUMED INC,,,,,
NUMK,NUMARK TRANSPORTATION,,,,,
NUNA,"NUNEZ ALVAREZ, FRANCISCO",,,,,
NUNE,NUNN'S EXPRESS,,,,,
NUNN,"NUNEZ ANDRADE, RICARDO",,,,,
NUNV,NUNTIUS INVESTMENT CORP,,,,,
NUSA,"NUGENT SAND COMPANY INC, THE",,,,,
NUSB,"NUSSEY, CHAN TRUCKING",,,,,
NUSM,"NUSSEY, MARVYN FARMS INC",,,,,
NUSN,NUSS INC,,,,,
NUSO,NUSSER OIL CO,,,,,
NUSP,NUSTAR TRANSPORT INC,,,,,
NUST,NUSSBAUM TRUCKING INC,,,,,
NUSU,APL CO PTE LTD-NOL GROUP,,,,,
NUSY,NUSSEY CARTAGE LIMITED,,,,,
NUTI,NU TREND TRANSPORTATION INC,,,,,
NUTR,NUTRI CAILLE LTEE,,,,,
NUVC,NUVAC,,,,,
NUVT,NUSSBAUM TRANSPORTATION SERVICES IN,,,,,
NUWA,NU-WAY INC,,,,,
NUWF,NU-WAY FUEL DISTRIBUTORS,,,,,
NUWT,NU-WAY TRANSPORTATION SERVICES INC,,,,,
NUWY,NUWAY COOPERATIVE,,,,,
NUZI,NUZZI FUEL CO LLC,,,,,
NVAA,NILSON VAN & ,,,,,
NVAC,NOVACOR LTD,,,,,
NVAD,NOVOSAD ENTERPRISES INC,,,,,
NVAF,NOVA AUTO CARRIERS,,,,,
NVAK,NOVAK TRUCK LINES,,,,,
NVAM,NAVALMAR (UK) LTD,,,,,
NVAO,NAVASOTA OIL CO INC,,,,,
NVAS,NORTHWEST TRAILER SALES & SERVICE I,,,,,
NVAY,NOVA ANALYTICAL SYSTEMS INC,,,,,
NVBC,NILSON VAN & STORAGE (CHARLESTON OF,,,,,
NVBT,NVB TRANSPORT INC,,,,,
NVCC,NEWVILLE CELEBRATION CANDLES INC,,,,,
NVCD,NOVAMAC INDUSTRIES INC,,,,,
NVCG,NEVADA CARGO,,,,,
NVCO,NOVCO LOGISTICS INC,,,,,
NVCP,NVC EXPRESS/NVC DIRECT,,,,,
NVDD,NAVAJO EXPRESS INC (DIGBY DRY VAN),,,,,
NVDI,NOVID INC,,,,,
NVDP,"NAUD, PASCAL",,,,,
NVDT,NUOVA DISTRIBUTION USA LLC,,,,,
NVEC,NASHOBA VALLEY EXPRESS CO INC,,,,,
NVEL,NOVA EXPRESS,,,,,
NVEU,NAVITEC SRL,,,,,
NVFE,NAVIFLET S A DE C V,,,,,
NVFL,NAVIFRUIT LTD LIBERIA,,,,,
NVFS,NEVADA FREIGHT INC,,,,,
NVFT,NAVIERA F TAPIAS S A,,,,,
NVGA,NAVIGATOR TRANSPORT,,,,,
NVGE,NAVIGATORS EXPRESS INC,,,,,
NVGL,NAVIGATIONAL LOGISTICS INC,,,,,
NVGQ,NAVIGATION INC,,,,,
NVGT,NAVIGATION DESGAGNES INC,,,,,
NVGW,NAVIGATOR WIRELINE SERVICE INC,,,,,
NVHA,"NAVIOS HANDYBULK, INC",,,,,
NVHR,NIEVES HERMANOS INC,,,,,
NVIC,NOVELIS INC,,,,,
NVKH,NARVIK HOLDING CORPORATION,,,,,
NVKL,NAVARRO TANK LINES LLC,,,,,
NVKO,NIVEK OILFIELD HAULING LTD,,,,,
NVKT,NEVKIE TRUCKING,,,,,
NVKV,NOVOKAV,,,,,
NVLC,NOVELTY TRANSPORTATION INC,,,,,
NVLD,NIVILY INCORPORATED,,,,,
NVLE,NORTH VALLEY EQUIPMENT,,,,,
NVLN,NAVILINE ,,,,,
NVLQ,NAVIGATORS LOGISTICS INC,,,,,
NVLS,NAVIGATOR LOGISTICS INC,,,,,
NVLT,NOVEL SOLUTIONS,,,,,
NVMI,NOVAMAR INTERNATIONAL,,,,,
NVNI,NAVATRANS INC,,,,,
NVNJ,NEW WORLD VAN LINES OF NEW ,,,,,
NVNL,NEWS VAN LINES,,,,,
NVOA,NOVOCARGO SA,,,,,
NVOE,NOVO EXPRESS INTERNATIONAL,,,,,
NVOQ,NVO CONTAINER LINE INC,,,,,
NVPI,NAPA VALLEY PETROLEUM INC,,,,,
NVPS,NAVIS PACK & SHIP IL1101,,,,,
NVRA,"NAVARRO FRANCO, RAUL",,,,,
NVRC,NUTRI-VERT 2003 INC,,,,,
NVRR,NAPA VALLEY RAILROAD CO,,,,,
NVSA,NSA AGENCIES INC,,,,,
NVSF,NILSON VAN & STORAGE (FAYETTEVILLE,,,,,
